D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_KO_1.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_KO_2.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_KO_3.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_KO_4.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_WT_1.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_WT_2.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_WT_3.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_WT_4.raw	Corum	Student's T-test Significant KO_WT	Student's T-test significant	minus LOG(P-value)	Difference	-Log Student's T-test p-value KO_WT	Student's T-test q-value KO_WT	Student's T-test Difference KO_WT	Student's T-test Test statistic KO_WT	Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description
22.2006015777588	22.0359058380127	23.310079574585	22.3457050323486	22.0156326293945	22.2735538482666	22.2534961700439	22.6073837280273				0.24229458	0.185556412	0.242294579944332	1	0.185556411743164	0.451608763486178	P30681	P30681	HMGB2_MOUSE	Hmgb2	High mobility group protein B2
20.5638370513916	19.9100666046143	20.3429946899414	20.7634449005127	19.8257236480713	20.5165309906006	20.5731143951416	17.59206199646				0.483155548	0.768228054	0.483155547779755	1	0.768228054046631	0.933694556393021	P30987	P30987	TA2R_MOUSE	Tbxa2r	Thromboxane A2 receptor
22.4676208496094	22.5914936065674	22.4374599456787	22.4576377868652	22.5237274169922	22.4824695587158	22.6800289154053	22.5189342498779	Kif3-cadherin-catenin complex;Nephrin-cadherin complex (Nphs1, Ctnnd1, Cdh3, Cd2ap);Nephrin-cadherin complex (Nphs1, Ctnnd1, ZO-1, Cd2ap);Xin-Cdh2-Ctnnb1-Ctnnd1 complex			0.514398031	-0.062736988	0.514398030992161	1	-0.062736988067627	-0.401995907992317	P30999	P30999;D3Z2H2;D3Z2H7;D3Z7H6;E9Q8Z4;E9Q8Z5;E9Q8Z6;E9Q8Z8;E9Q8Z9;E9Q901;E9Q903;E9Q904;E9Q905;E9Q906;E9Q907;E9Q986;G3X9V2;P30999-2;P30999-3	CTND1_MOUSE	Ctnnd1	Catenin delta-1
22.3538017272949	21.6496562957764	21.6843166351318	21.9601383209229	21.9742126464844	21.6928539276123	21.582332611084	21.7347965240479				0.399608627	0.165929317	0.399608627323003	1	0.165929317474365	0.587211886933081	P31001	P31001	DESM_MOUSE	Des	Desmin
23.2020969390869	23.1190204620361	22.9724617004395	23.0558967590332	23.1237621307373	22.8968906402588	23.0918426513672	23.1626930236816				0.088130692	0.018571854	0.0881306916660742	1	0.0185718536376953	0.10520607743616	P31230	P31230;Q3UZG4	AIMP1_MOUSE	Aimp1	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1
18.8514652252197	19.044900894165	19.8080005645752	19.5347576141357	20.3645286560059	19.1488590240479	19.4114360809326	19.0139389038086	MAML1-RBP-Jkappa-Notch1 complex;MAML1-RBP-Jkappa-Notch2 complex;MAML1-RBP-Jkappa-Notch3 complex;MAML1-RBP-Jkappa-Notch4 complex;MAML2-RBP-Jkappa-Notch1 complex;MAML2-RBP-Jkappa-Notch2 complex;MAML2-RBP-Jkappa-Notch3 complex;MAML2-RBP-Jkappa-Notch4 complex;MAML3-RBP-Jkappa-Notch1 complex;MAML3-RBP-Jkappa-Notch2 complex;MAML3-RBP-Jkappa-Notch3 complex;MAML3-RBP-Jkappa-Notch4 complex;PTF1 complex (Ptf1a, Tcf12, Rbpj)			0.181859856	-0.174909592	0.181859856498126	1	-0.174909591674805	-0.367764547235816	P31266;P31266-2	P31266;E9Q7W0;P31266-2	SUH_MOUSE	Rbpj	Recombining binding protein suppressor of hairless
21.6928539276123	21.4118328094482	22.5020313262939	22.3778247833252	21.559175491333	21.2989387512207	22.6430625915527	21.9060974121094	Caveolar macromolecular signaling complex;Caveolar macromolecular signaling complex, using anti-Cav-3			0.138946036	0.14431715	0.138946036029132	1	0.144317150115967	0.292610005866852	P31324	P31324	KAP3_MOUSE	Prkar2b	cAMP-dependent protein kinase type II-beta regulatory subunit
23.8093128204346	23.7491912841797	23.8288097381592	23.4676208496094	24.0359058380127	24.2961406707764	24.1253395080566	23.8575687408447				1.588463021	-0.365005016	1.5884630206017	1	-0.365005016326904	-1.62977840611946	P31428	P31428	DPEP1_MOUSE	Dpep1	Dipeptidase 1
18.5947799682617	18.6433486938477	18.6660652160645	18.9180793762207	18.5703182220459	17.1809406280518	19.198299407959	19.7569828033447				0.017545428	0.028933048	0.0175454283273022	1	0.028933048248291	0.0439005769764286	P31532	P31532	SAA4_MOUSE	Saa4	Serum amyloid A-4 protein
20.3751754760742	19.3450107574463	20.7471446990967	20.645263671875	19.8187999725342	19.8031749725342	20.3857440948486	20.9811992645264				0.024822848	0.030919075	0.0248228481987029	1	0.030919075012207	0.0588273295263721	P31725	P31725	S10A9_MOUSE	S100a9	Protein S100-A9
20.7634449005127	20.7139778137207	20.967191696167	21.1014938354492	20.6800289154053	20.287712097168	20.6364402770996	20.8112735748291	Ternary complex (CCD1, Dvl, Rac)			1.015137223	0.282663345	1.01513722333252	1	0.282663345336914	1.16032884053672	P31750	P31750;D3Z783	AKT1_MOUSE	Akt1	RAC-alpha serine/threonine-protein kinase
26.1718826293945	26.0792827606201	26.1603870391846	26.4393634796143	26.1927223205566	26.0083847045898	26.2749767303467	26.2225093841553				0.149107937	0.038080692	0.149107936897785	1	0.0380806922912598	0.192884224182177	P31786	P31786;M0QWU8;Q4VWZ5	ACBP_MOUSE	Dbi	Acyl-CoA-binding protein
20.9024219512939	20.9097633361816	20.8876247406006	20.8876247406006	20.6971035003662	21.2302265167236	21.3045215606689	20.582332611084	PU.1-associated protein complex			0.114800076	-0.056687355	0.114800076327286	1	-0.0566873550415039	-0.20001963858664	P31809;P31809-2;P31809-3	P31809;P31809-2;P31809-3;Q3LFS9;Q925P3	CEAM1_MOUSE	Ceacam1	Carcinoembryonic antigen-related cell adhesion molecule 1
20.8346061706543	20.7389240264893	20.8268718719482	20.6714172363281	20.7139778137207	20.5451011657715	20.688591003418	20.8876247406006				0.310659171	0.059131145	0.31065917100592	1	0.0591311454772949	0.328045095808907	P31938	P31938	MP2K1_MOUSE	Map2k1	Dual specificity mitogen-activated protein kinase kinase 1
22.0053882598877	21.7389240264893	22.5261173248291	22.4475841522217	22.1672954559326	22.1672954559326	22.5638370513916	22.139461517334				0.143102771	-0.079968929	0.143102771274605	1	-0.0799689292907715	-0.256126771076051	P32020	P32020;A2APS4	NLTP_MOUSE	Scp2	Non-specific lipid-transfer protein
22.6186294555664	22.559175491333	22.5451011657715	22.5846290588379	22.6430625915527	22.6051254272461	22.6028614044189	22.566162109375				0.570056946	-0.02741909	0.570056945761064	1	-0.0274190902709961	-0.22379144568988	P32067	P32067;A2AR07;D6RI87	LA_MOUSE	Ssb	Lupus La protein homolog
19.5703601837158	19.7837772369385	19.7861843109131	19.3498020172119	19.5254669189453	19.3259162902832	19.7927284240723	19.6564540863037				0.123162563	0.047389507	0.123162563296536	1	0.0473895072937012	0.194313756309968	P32233	P32233	DRG1_MOUSE	Drg1	Developmentally-regulated GTP-binding protein 1
24.2678527832031	24.310079574585	24.1332015991211	24.2606925964355	24.1174354553223	24.5869197845459	24.1487998962402	24.3238868713379				0.174595525	-0.051303864	0.174595525155661	1	-0.0513038635253906	-0.239538554657539	P32261	P32261	ANT3_MOUSE	Serpinc1	Antithrombin-III
18.1593837738037	18.3890647888184	18.8093719482422	17.5004215240479	18.452184677124	18.7287044525146	18.7934608459473	18.544771194458				0.709982886	-0.415219784	0.70998288623073	1	-0.415219783782959	-1.07933959496054	P32648	P32648	VIP_MOUSE	Vip	VIP peptides
24.1332015991211	21.8190937042236	23.0375823974609	25.5462779998779	23.4425296783447	21.5068817138672	21.7915382385254	22.3645286560059				0.738167501	1.357669353	0.738167501478772	1	1.35766935348511	1.35575756331847	P32848	P32848	PRVA_MOUSE	Pvalb	Parvalbumin alpha
21.9565982818604	21.9985179901123	22.0821285247803	22.0156326293945	21.924337387085	22.2154903411865	22.0392570495605	22.0723476409912				0.321912751	-0.049638748	0.321912751212183	1	-0.0496387481689453	-0.300134042143292	P32883;P32883-2	P32883;P32883-2	RASK_MOUSE	Kras	GTPase KRas
22.4040565490723	22.3017330169678	23.3645286560059	22.4651317596436	22.4066543579102	22.1487998962402	23.7593879699707	22.4601402282715				0.047903136	-0.059883118	0.0479031362065612	1	-0.0598831176757813	-0.111447164761126	P32921-2	P32921;P32921-2	SYWC_MOUSE	Wars	Isoform of P32921, Isoform 2 of Tryptophan--tRNA ligase, cytoplasmic
21.5544986724854	21.7223415374756	21.4425296783447	21.6670913696289	21.6408596038818	21.7553176879883	21.5544986724854	21.4873847961426				0.05345041	-0.012899876	0.0534504100138808	1	-0.0128998756408691	-0.0697709320271863	P33434;P33434-2	P33434;P33434-2	MMP2_MOUSE	Mmp2	72 kDa type IV collagenase
18.9480514526367	19.2177391052246	19.4580879211426	19.0858097076416	19.3368511199951	19.3120784759521	19.2214450836182	18.8275527954102				0.006131163	0.002940178	0.00613116308635318	1	0.00294017791748047	0.0112850812630411	P33587	P33587	PROC_MOUSE	Proc	Vitamin K-dependent protein C
23.0442695617676	22.5356407165527	22.7895488739014	23.632007598877	22.5568389892578	22.1206016540527	22.645263671875	23.5285034179688				0.323672802	0.287564754	0.323672801594179	1	0.287564754486084	0.602760572514807	P33622	P33622;E9QP56	APOC3_MOUSE	Apoc3	Apolipoprotein C-III
22.1110801696777	22.0088119506836	21.9636688232422	22.2006015777588	22.0886116027832	21.9985179901123	22.0156326293945	22.1703548431396				0.014132956	0.002761364	0.0141329561428259	1	0.0027613639831543	0.016635390363577	P34022	P34022	RANG_MOUSE	Ranbp1	Ran-specific GTPase-activating protein
22.3910007476807	22.4601402282715	22.2933368682861	22.3831100463867	22.4750652313232	22.3348369598389	22.3017330169678	22.4501037597656				0.05512277	-0.008537769	0.0551227700042375	1	-0.00853776931762695	-0.0552365852707055	P34152;P34152-2;P34152-3;P34152-4	P34152;P34152-2;P34152-3;P34152-4;P34152-5;P34152-6;P34152-7;P34152-8	FAK1_MOUSE	Ptk2	Focal adhesion kinase 1
24.1174354553223	24.1332015991211	24.0608520507813	24.0772457122803	24.0359058380127	24.3711910247803	23.9759635925293	24.2389965057373				0.257269513	-0.058330536	0.257269512779117	1	-0.0583305358886719	-0.30246454234143	P34884	P34884	MIF_MOUSE	Mif	Macrophage migration inhibitory factor
22.6186294555664	22.5356407165527	23.1300621032715	23.126916885376	22.5892086029053	22.6342258453369	23.2820663452148	22.8034114837646				0.039400637	0.025584221	0.0394006369170299	1	0.0255842208862305	0.0786629610034224	P34914	P34914;P34914-2	HYES_MOUSE	Ephx2	Bifunctional epoxide hydrolase 2
24.0190315246582	23.2316913604736	23.0291786193848	23.8857650756836	23.8857650756836	23.1657638549805	23.8384590148926	24.3307399749756				0.328879553	-0.263765335	0.328879553136223	1	-0.263765335083008	-0.59772573541366	P34928	P34928	APOC1_MOUSE	Apoc1	Apolipoprotein C-I
21.3266315460205	21.1580772399902	21.2477149963379	21.259256362915	21.3962364196777	21.1946029663086	21.3804702758789	21.3375606536865				0.66325868	-0.079297543	0.66325868009071	1	-0.0792975425720215	-0.503444385490807	P35123	P35123;A0A0A6YVY7;A0A0A6YW28;A0A0A6YWM7	UBP4_MOUSE	Usp4	Ubiquitin carboxyl-terminal hydrolase 4
22.9742126464844	22.9423484802246	22.7735424041748	22.9005813598633	22.9759635925293	23.0325469970703	22.7347965240479	22.92795753479	cRET-Shc-Grb2-Gab2-P85PI3K-Shp2 complex;Frs2-Grb2-Shp2 complex, FGF stimulated;Frs2-Shp2 complex, FGF stimulated;Grb2-Shp2 complex, FGF stimulated;Shp2-Sos complex, FGF stimulated			0.09401114	-0.020144939	0.0940111404380391	1	-0.0201449394226074	-0.113036145127478	P35235	P35235;P35235-2	PTN11_MOUSE	Ptpn11	Tyrosine-protein phosphatase non-receptor type 11
19.6245536804199	19.7155532836914	19.7172508239746	19.8426685333252	19.6924304962158	19.5722141265869	19.931568145752	19.6839733123779				0.019161097	0.00496006	0.019161096592059	1	0.00496006011962891	0.0263955117354448	P35276	P35276	RAB3D_MOUSE	Rab3d	Ras-related protein Rab-3D
24.187068939209	24.2534961700439	24.461389541626	24.498384475708	24.2389965057373	24.3578338623047	24.3169994354248	24.2606925964355				0.290171004	0.056454182	0.290171003915816	1	0.0564541816711426	0.31164402910133	P35278	P35278;P61021;Q9CQD1;Q8C266	RAB5C_MOUSE	Rab5c	Ras-related protein Rab-5C
22.1611557006836	22.2065753936768	22.2331562042236	22.2272911071777	22.2961406707764	22.3156185150146	22.2419090270996	22.1237621307373				0.347538455	-0.037312984	0.347538455363958	1	-0.0373129844665527	-0.255386989713459	P35279;P35279-2	P35279;D3YV69;P35279-2	RAB6A_MOUSE	Rab6a	Ras-related protein Rab-6A
23.0088119506836	23.1078910827637	23.2095527648926	23.1300621032715	23.0053882598877	23.0674324035645	23.128490447998	22.9530487060547				0.643297713	0.075489521	0.64329771250956	1	0.0754895210266113	0.483465510621251	P35282	P35282	RAB21_MOUSE	Rab21	Ras-related protein Rab-21
21.287712097168	21.4118328094482	21.2360801696777	21.3591747283936	21.5308856964111	21.0756149291992	21.2649917602539	21.4014549255371				0.01767214	0.005463123	0.0176721395898635	1	0.0054631233215332	0.0266729760388706	P35283	P35283;A2CG35	RAB12_MOUSE	Rab12	Ras-related protein Rab-12
20.0821285247803	20.0426006317139	20.2184505462646	20.3962364196777	19.2076206207275	19.9296398162842	20.1825294494629	20.0558967590332				0.714825851	0.340932369	0.714825851461761	1	0.340932369232178	1.02550418188168	P35285	P35285;A2ARZ7	RB22A_MOUSE	Rab22a	Ras-related protein Rab-22A
18.9251537322998	19.0430488586426	18.9614162445068	18.948335647583	19.0556392669678	19.1778316497803	19.1137504577637	19.2860317230225				1.836345685	-0.188824654	1.8363456854206	1	-0.188824653625488	-1.21344571308392	P35288	P35288;Q9D4I9	RAB23_MOUSE	Rab23	Ras-related protein Rab-23
20.0821285247803	20.1703548431396	20.287712097168	20.2419090270996	20.0950679779053	20.3962364196777	20.5638370513916	19.9601383209229				0.154021947	-0.058293819	0.154021946864937	1	-0.0582938194274902	-0.238021538329966	P35290	P35290	RAB24_MOUSE	Rab24	Ras-related protein Rab-24
22.2154903411865	22.2419090270996	22.259256362915	22.2763977050781	22.1946029663086	22.3671970367432	22.3564910888672	22.2154903411865				0.313896156	-0.035181999	0.313896155742211	1	-0.035181999206543	-0.238788454589126	P35293	P35293	RAB18_MOUSE	Rab18	Ras-related protein Rab-18
21.3429946899414	21.6971035003662	21.7223415374756	21.60964012146	21.6051254272461	22.0291786193848	21.7994651794434	21.5731143951416				0.53978458	-0.158700943	0.539784580074658	1	-0.158700942993164	-0.671549804072317	P35330	P35330;G3UWJ5;G5E8M9	ICAM2_MOUSE	Icam2	Intercellular adhesion molecule 2
23.1688270568848	23.0608520507813	22.7775611877441	22.9494895935059	23.1810131072998	23.1596183776855	22.8575687408447	23.126916885376				0.352193225	-0.092096806	0.352193225118512	1	-0.0920968055725098	-0.433316808165317	P35385	P35385	HSPB7_MOUSE	Hspb7	Heat shock protein beta-7
21.2243499755859	20.8190937042236	20.7471446990967	21.2649917602539	21.5117149353027	20.6800289154053	21.4922828674316	21.8689136505127	Itga9-Itgb1-Thbs1 complex			0.625063121	-0.374340057	0.62506312082561	1	-0.374340057373047	-0.972154877284975	P35441	P35441;Q80YQ1	TSP1_MOUSE	Thbs1	Thrombospondin-1
21.0821285247803	21.0558967590332	20.9601383209229	21.0291786193848	20.988151550293	20.8575687408447	21.0224227905273	21.0821285247803				0.350999932	0.044267654	0.350999931827573	1	0.0442676544189453	0.286992381791114	P35456;P35456-2	P35456;P35456-2	UPAR_MOUSE	Plaur	Urokinase plasminogen activator surface receptor
25.461389541626	25.1292762756348	25.9868507385254	25.9517154693604	25.37451171875	25.4266242980957	26.4535617828369	25.7466316223145				0.138344152	-0.118024349	0.138344151895489	1	-0.118024349212646	-0.27913649010712	P35486	P35486	ODPA_MOUSE	Pdha1	Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial
22.2448139190674	22.0788745880127	22.1078910827637	22.259256362915	21.931568145752	21.7430400848389	22.1046962738037	22.1425800323486				0.958807436	0.192237854	0.958807435900739	1	0.192237854003906	0.949137935163427	P35505	P35505	FAAA_MOUSE	Fah	Fumarylacetoacetase
21.2534961700439	21.1885795593262	21.5356407165527	21.3375606536865	21.4824695587158	21.3156185150146	21.2477149963379	21.2184505462646	Parvulin-associated pre-rRNP complex			0.046527726	0.012755871	0.0465277257159466	1	0.0127558708190918	0.0651544606181029	P35550	P35550	FBRL_MOUSE	Fbl	rRNA 2'-O-methyltransferase fibrillarin
24.4169960021973	24.461389541626	24.3307399749756	24.3375606536865	24.4922828674316	24.7181644439697	24.60964012146	24.448844909668	Cd3g-Cd3e-Cd247-Canx complex			1.412436155	-0.180561543	1.41243615506941	1	-0.180561542510986	-1.07178503206697	P35564	P35564	CALX_MOUSE	Canx	Calnexin
20.1703548431396	20.2989387512207	20.7634449005127	20.7553176879883	20.4169960021973	20.1946029663086	20.5068817138672	20.5261173248291	Kif13a-AP1 complex			0.197608967	0.085864544	0.197608966871455	1	0.0858645439147949	0.316257546616429	P35585	P35585	AP1M1_MOUSE	Ap1m1	AP-1 complex subunit mu-1
25.1565341949463	25.1174354553223	24.967191696167	25.1174354553223	25.1449165344238	25.2243499755859	25.0813159942627	25.1794967651367				0.626561976	-0.067870617	0.626561976225317	1	-0.0678706169128418	-0.447747847932662	P35700	P35700;B1AXW4;B1AXW5;B1AXW6	PRDX1_MOUSE	Prdx1	Peroxiredoxin-1
21.5731143951416	21.5356407165527	21.5960521697998	21.3321056365967	21.8384590148926	21.7181644439697	21.5356407165527	21.5165309906006				0.712189679	-0.142970562	0.712189679173512	1	-0.142970561981201	-0.722885143695772	P35762	P35762	CD81_MOUSE	Cd81	CD81 antigen
18.7396068572998	18.6483402252197	18.8847427368164	19.0599021911621	19.3208179473877	18.9397277832031	18.9704513549805	18.7308616638184				0.468565395	-0.157316685	0.468565395173796	1	-0.1573166847229	-0.624791405522416	P35802	P35802	GPM6A_MOUSE	Gpm6a	Neuronal membrane glycoprotein M6-a
19.7959156036377	19.9459247589111	20.2065753936768	20.0558967590332	20.0291786193848	19.988151550293	20.1825294494629	20.0156326293945				0.217170567	-0.052794933	0.217170567371132	1	-0.0527949333190918	-0.267759102700242	P35821	P35821	PTN1_MOUSE	Ptpn1	Tyrosine-protein phosphatase non-receptor type 1
20.9170684814453	20.967191696167	21.3321056365967	21.0156326293945	21.0690727233887	20.7795658111572	21.2649917602539	21.139461517334				0.012789347	-0.005273342	0.0127893467720382	1	-0.00527334213256836	-0.0220585699633222	P35831	P35831	PTN12_MOUSE	Ptpn12	Tyrosine-protein phosphatase non-receptor type 12
17.256383895874	17.226619720459	17.0091609954834	16.8520660400391	17.313892364502	16.6268920898438	16.9100685119629	17.1030426025391	Fmrp-Lgl complex			0.224590389	0.097583771	0.224590389441329	1	0.0975837707519531	0.355514100788234	P35922-3;P35922-9	P35922;D3Z6U8;E9QAT0;E9QNF5;P35922-2;P35922-3;P35922-7;P35922-8;P35922-9;Q6AXB7	FMR1_MOUSE	Fmr1	Isoform of P35922, Isoform ISO3 of Fragile X mental retardation protein 1 homolog
24.3778247833252	24.1946029663086	24.246265411377	24.3031272888184	24.4551296234131	24.310079574585	24.448844909668	24.3645286560059				1.137104639	-0.114190578	1.13710463853692	1	-0.114190578460693	-0.748348116422424	P35979	P35979	RL12_MOUSE	Rpl12	60S ribosomal protein L12
20.2649917602539	19.5944309234619	20.1332015991211	19.8914909362793	20.1703548431396	20.0558967590332	19.7573947906494	19.4984683990479	Parvulin-associated pre-rRNP complex			0.186196001	0.100500107	0.186196000742129	1	0.100500106811523	0.322721639989711	P35980	P35980;G3UZJ6	RL18_MOUSE	Rpl18	60S ribosomal protein L18
18.3739738464355	18.6281642913818	20.2302265167236	19.0467720031738	19.3166522979736	18.155782699585	20.6971035003662	19.3635101318359				0.185268535	-0.313477993	0.185268534687452	1	-0.313477993011475	-0.411214577575072	P36371	P36371	TAP2_MOUSE	Tap2	Antigen peptide transporter 2
20.6364402770996	20.287712097168	20.924337387085	20.7389240264893	20.1825294494629	20.3751754760742	20.9024219512939	21.0088119506836				0.042781671	0.02961874	0.0427816711609052	1	0.0296187400817871	0.0868664427994163	P36423	P36423;F6SG79;Q3TRY5	THAS_MOUSE	Tbxas1	Thromboxane-A synthase
22.9654312133789	23.0475997924805	23.0392570495605	23.3511066436768	22.8913383483887	22.82493019104	22.9601383209229	23.1300621032715				0.667209967	0.149231434	0.667209966953013	1	0.149231433868408	0.718491410208318	P36536	P36536;Q99JZ4	SAR1A_MOUSE	Sar1a	GTP-binding protein SAR1a
20.0156326293945	20.2763977050781	20.1946029663086	20.3538017272949	20.1580772399902	20.2534961700439	20.1825294494629	20.2302265167236				0.018038245	0.004026413	0.0180382452049046	1	0.00402641296386719	0.0229144238830288	P36552	P36552	HEM6_MOUSE	Cpox	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial
20.6275615692139	20.7795658111572	20.7055644989014	20.7955074310303	20.7795658111572	20.3211345672607	20.7389240264893	20.8423004150391				0.176853528	0.056568623	0.176853528112475	1	0.0565686225891113	0.251994947802123	P36916	P36916	GNL1_MOUSE	Gnl1	Guanine nucleotide-binding protein-like 1
21.1580772399902	21.2184505462646	20.9387645721436	21.3698616027832	21.2763977050781	21.0950679779053	21.1825294494629	21.3538017272949				0.209700009	-0.055660725	0.209700009421246	1	-0.0556607246398926	-0.270731879896476	P36993;P36993-2;P36993-3;P36993-4;P36993-5	P36993;P36993-2;P36993-3;P36993-4;P36993-5;Q99NF7	PPM1B_MOUSE	Ppm1b	Protein phosphatase 1B
22.9115943908691	22.9387645721436	23.1549911499023	23.1794967651367	23.0224227905273	23.2184505462646	23.208065032959	22.9811992645264				0.270685208	-0.061322689	0.270685208294094	1	-0.0613226890563965	-0.316934338074161	P37040	P37040;Q05DV1	NCPR_MOUSE	Por	NADPH--cytochrome P450 reductase
30.9882068634033	30.9045486450195	30.5202827453613	30.6628875732422	30.7926559448242	31.1603870391846	30.6458148956299	30.7691955566406				0.184741612	-0.073031902	0.184741612142537	1	-0.0730319023132324	-0.286750798613973	P37804	P37804	TAGL_MOUSE	Tagln	Transgelin
23.632007598877	24.0359058380127	23.8857650756836	24.0019588470459	23.7994651794434	24.1718826293945	23.8670291900635	23.7994651794434				0.0568543	-0.020551205	0.0568543003787635	1	-0.0205512046813965	-0.0903109346557344	P37889;P37889-2	P37889;P37889-2	FBLN2_MOUSE	Fbln2	Fibulin-2
16.8230056762695	17.4261989593506	18.2159824371338	16.4860668182373	17.6520252227783	17.773157119751	17.3947353363037	18.4861907958984	DNA synthesome complex;PCNA-DNA ligase complex			0.629419135	-0.588713646	0.629419135477771	1	-0.588713645935059	-1.07871018809919	P37913	P37913;Q3U4X8	DNLI1_MOUSE	Lig1	DNA ligase 1
21.0821285247803	20.9742126464844	21.0886116027832	21.2006015777588	21.2649917602539	21.0558967590332	21.4576377868652	21.2125244140625				0.854132829	-0.161374092	0.854132829334788	1	-0.161374092102051	-0.82802567605811	P38060	P38060	HMGCL_MOUSE	Hmgcl	Hydroxymethylglutaryl-CoA lyase, mitochondrial
19.0014705657959	18.5232410430908	18.7317600250244	19.2244510650635	18.3912906646729	17.4305992126465	19.0143604278564	18.950008392334				0.485210511	0.423666	0.485210511307353	1	0.423666000366211	0.852077450953814	P38585	P38585;F6ZXS5	TTL_MOUSE	Ttl	Tubulin--tyrosine ligase
24.2389965057373	23.9933452606201	24.5462779998779	24.4298191070557	24.2243499755859	24.289119720459	24.9933452606201	24.4361896514893				0.375848401	-0.183641434	0.375848400733137	1	-0.18364143371582	-0.587477821481974	P38647	P38647	GRP75_MOUSE	Hspa9	Stress-70 protein, mitochondrial
20.0156326293945	19.988151550293	19.7483673095703	16.8894023895264	19.6876888275146	19.782262802124	20.1206016540527	20.1825294494629				0.458372518	-0.782882214	0.458372518433874	1	-0.782882213592529	-0.90071281136869	P39039;P39039-2	P39039;P39039-2	MBL1_MOUSE	Mbl1	Mannose-binding protein A
20.9024219512939	21.2989387512207	21.5960521697998	21.3045215606689	21.176456451416	20.7223415374756	21.4425296783447	21.1332015991211	Profilin 2 complex			0.323213674	0.156851292	0.323213674477526	1	0.156851291656494	0.512717330130295	P39053;P39053-3;P39053-4;P39053-5;P39053-6	P39053;P39053-3;P39053-4;P39053-5;P39053-6	DYN1_MOUSE	Dnm1	Dynamin-1
22.5308856964111	22.5308856964111	22.6757297515869	22.7055644989014	22.5754241943359	22.1518993377686	22.4849281311035	22.5983257293701				0.673818853	0.158122063	0.673818853456439	1	0.158122062683105	0.741679082539701	P39054;P39054-2	P39054;Q8BZ98;E9QLL2;F8WIV5;G3UZZ3;G3X9G4;P39054-2;Q3T9X3;Q3TCR7;Q8BZ98-2	DYN2_MOUSE	Dnm2	Dynamin-2
25.7994651794434	25.5195331573486	25.0147819519043	25.4425296783447	25.5135231018066	25.4676208496094	25.1526718139648	25.5462779998779				0.045141718	0.02405405	0.045141718085905	1	0.0240540504455566	0.0841338224257786	P39061;P39061-1;P39061-2	P39061;E9QPX1;P39061-1;P39061-2	COIA1_MOUSE	Col18a1	Collagen alpha-1(XVIII) chain
20.2065753936768	20.4066543579102	20.3538017272949	20.0558967590332	20.4272632598877	20.0950679779053	20.5068817138672	20.0558967590332				0.03875368	-0.015545368	0.0387536802815718	1	-0.0155453681945801	-0.0650292506608465	P39098;P39098-2	P39098;P39098-2	MA1A2_MOUSE	Man1a2	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB
21.6540336608887	21.7593879699707	21.5731143951416	21.5731143951416	21.6800289154053	21.7512359619141	21.7553176879883	21.6928539276123				0.827617453	-0.079946518	0.827617452526006	1	-0.0799465179443359	-0.539209961818601	P39447	P39447;B9EHJ3	ZO1_MOUSE	Tjp1	Tight junction protein ZO-1
16.996467590332	16.8449096679688	18.5367488861084	16.9065723419189	18.4531059265137	17.0534172058105	18.6818771362305	19.4541969299316				0.847634383	-1.089474678	0.847634382657966	1	-1.08947467803955	-1.46290020964858	P39655	P39655;Q8C587	LOX12_MOUSE	Alox12	Arachidonate 12-lipoxygenase, 12S-type
25.2058296203613	25.0274925231934	24.931568145752	24.9494895935059	25.0731639862061	25.0274925231934	24.7945156097412	25.0019588470459				0.252216474	0.054312229	0.252216474080733	1	0.0543122291564941	0.289005392404183	P40124	P40124	CAP1_MOUSE	Cap1	Adenylyl cyclase-associated protein 1
25.2820663452148	25.0813159942627	25.4361896514893	25.720775604248	25.1332015991211	24.9583683013916	25.525520324707	25.2785263061523				0.376720351	0.156182766	0.376720350737163	1	0.156182765960693	0.556884938592453	P40142	P40142	TKT_MOUSE	Tkt	Transketolase
18.3765621185303	17.6920166015625	18.382230758667	18.2918586730957	17.8204784393311	15.7680377960205	18.0731887817383	17.9017276763916				0.674886335	0.794808865	0.674886334892427	1	0.794808864593506	1.18941053556781	P40201	E9PZM4;P40201;G3V014;Q8C7Q2	CHD1_MOUSE	Chd1	Chromodomain-helicase-DNA-binding protein 1
